district,day,month,year,temperature(degree C),feels_like(degree C),max_temperature(degree C),minimum_temperature(degree C),humidity,precipitation,windspeed,atmospheric_pressure,UV,solar_radiation,dew_point
Sunamganj,11,3,2025,21.8,22.0,29.8,15.2,70.2,0.0,7.8,1012.9,7.0,208.4,15.7
Sunamganj,12,3,2025,22.7,22.8,30.0,15.6,71.3,0.4,8.3,1009.2,7.0,207.8,16.9
Sunamganj,13,3,2025,22.8,23.2,29.9,16.4,77.5,1.1,9.4,1007.7,7.0,182.3,18.5
Sunamganj,14,3,2025,22.3,22.5,27.9,17.5,86.2,5.1,13.0,1009.4,6.0,152.9,19.8
Sunamganj,15,3,2025,23.1,23.5,28.5,18.0,85.7,5.5,10.3,1010.8,5.0,145.3,20.5
Sunamganj,16,3,2025,24.0,24.9,30.9,18.3,83.1,7.3,11.4,1009.7,7.0,164.6,20.7
Sunamganj,17,3,2025,23.9,24.5,31.2,18.4,76.0,0.8,14.4,1008.3,8.0,214.4,19.1
Sunamganj,18,3,2025,23.9,24.3,31.6,18.1,73.6,0.2,9.8,1009.6,8.0,220.8,18.6
Sunamganj,19,3,2025,23.3,23.6,31.2,16.5,68.4,0.0,6.8,1013.2,9.0,275.2,16.8
Sunamganj,20,3,2025,22.5,22.7,28.7,17.6,78.2,0.5,12.6,1014.2,9.0,239.3,18.4
Sunamganj,21,3,2025,21.6,21.6,27.5,14.8,85.7,2.2,9.7,1015.5,5.0,125.6,19.0
Sunamganj,22,3,2025,20.7,20.7,26.1,13.7,82.9,0.1,5.8,1015.6,5.0,128.1,17.6
Sunamganj,23,3,2025,21.8,21.9,29.1,14.1,74.9,14.0,7.4,1015.0,9.0,260.3,16.8
Sunamganj,24,3,2025,22.2,22.3,30.7,14.2,71.8,0.0,7.1,1013.2,9.0,272.6,16.4
Sunamganj,25,3,2025,22.9,23.0,31.8,15.2,68.2,0.0,8.3,1008.8,9.0,281.5,16.1
Sunamganj,26,3,2025,23.6,23.9,31.7,16.2,72.6,0.0,6.4,1007.0,9.0,277.3,17.9
Sunamganj,27,3,2025,24.1,24.7,32.5,16.7,74.7,0.0,6.1,1005.7,9.0,254.3,19.0
Sunamganj,28,3,2025,25.7,26.9,33.0,17.8,74.3,0.1,9.7,1004.8,8.0,236.3,20.5
Sunamganj,29,3,2025,26.2,27.3,34.3,19.9,72.7,0.1,9.8,1005.9,8.0,231.7,20.5
Sunamganj,30,3,2025,25.2,26.3,32.5,19.2,72.9,1.3,6.1,1009.5,9.0,228.3,19.8
Sunamganj,31,3,2025,25.4,26.7,32.4,19.6,71.8,0.2,6.5,1009.5,8.0,240.8,19.8
Sunamganj,1,4,2025,24.1,25.0,29.1,18.7,85.3,4.8,7.1,1009.3,6.0,151.6,21.4
Sunamganj,2,4,2025,24.5,25.6,30.4,18.1,84.9,0.1,7.8,1010.8,7.0,183.5,21.6
Sunamganj,3,4,2025,25.2,26.8,32.5,19.6,80.0,0.1,6.8,1011.1,8.0,243.2,21.3
Sunamganj,4,4,2025,25.0,26.0,31.6,19.1,79.1,0.3,6.8,1010.4,7.0,199.8,20.9
Sunamganj,5,4,2025,25.3,26.7,32.8,18.6,74.7,4.9,10.5,1008.7,9.0,264.2,20.3
Sunamganj,6,4,2025,24.4,25.5,30.2,16.1,76.0,10.0,8.6,1009.2,8.0,252.3,19.8
Sunamganj,7,4,2025,24.4,25.1,32.1,16.6,72.3,0.0,9.2,1011.6,9.0,270.1,18.9
Sunamganj,8,4,2025,25.8,27.6,33.0,17.2,73.8,2.0,9.5,1013.8,8.0,267.0,20.6
Sunamganj,9,4,2025,25.8,27.3,31.6,19.3,77.8,24.0,5.8,1011.8,8.0,245.4,21.5
Sunamganj,10,4,2025,24.8,25.5,31.7,18.8,78.5,14.0,16.0,1007.4,8.0,227.5,20.7
Sunamganj,11,4,2025,23.8,24.5,30.2,17.0,81.1,0.1,8.6,1006.3,8.0,188.6,20.2
