district,day,month,year,temperature(degree C),feels_like(degree C),max_temperature(degree C),minimum_temperature(degree C),humidity,precipitation,windspeed,atmospheric_pressure,UV,solar_radiation,dew_point
Shariatpur,30,3,2025,30.1,31.8,35.1,22.5,53.7,0.0,14.8,1008.5,9.0,251.2,18.9
Shariatpur,31,3,2025,30.1,32.7,34.1,25.7,61.8,0.0,14.8,1008.7,9.0,274.4,21.4
Shariatpur,1,4,2025,29.5,31.5,34.1,25.2,62.1,0.1,14.8,1008.5,9.0,239.2,21.0
Shariatpur,2,4,2025,29.3,31.4,33.1,24.3,61.7,0.0,14.8,1009.9,8.0,234.3,20.7
Shariatpur,3,4,2025,30.2,32.4,36.1,24.3,60.2,0.0,16.6,1010.6,9.0,277.6,20.9
Shariatpur,4,4,2025,29.9,32.3,34.1,24.8,61.0,0.4,11.2,1009.8,8.0,214.4,21.0
Shariatpur,5,4,2025,29.3,31.1,35.8,21.1,61.0,0.3,55.4,1008.3,9.0,264.9,20.4
Shariatpur,6,4,2025,29.8,32.9,34.9,26.1,66.1,0.5,18.4,1008.1,9.0,262.7,22.4
Shariatpur,7,4,2025,28.6,29.7,35.6,23.1,60.9,0.0,22.3,1010.6,9.0,277.3,19.6
Shariatpur,8,4,2025,29.7,32.4,33.5,25.2,64.7,0.5,18.4,1013.3,9.0,253.1,22.0
Shariatpur,9,4,2025,29.5,31.4,34.6,24.6,61.8,0.1,11.2,1011.2,9.0,259.1,20.9
Shariatpur,10,4,2025,28.9,30.3,35.5,24.1,60.2,0.0,14.8,1006.8,9.0,252.9,19.9
Shariatpur,11,4,2025,27.9,29.4,34.8,22.4,64.7,1.0,16.6,1005.5,8.0,235.8,20.3
Shariatpur,12,4,2025,29.4,31.9,34.1,24.4,65.5,0.1,14.8,1006.5,9.0,264.4,21.9
Shariatpur,13,4,2025,29.4,31.5,34.1,24.3,62.9,0.6,20.5,1008.6,9.0,259.6,21.1
Shariatpur,14,4,2025,29.5,31.2,35.1,23.1,61.7,0.5,14.8,1008.8,9.0,278.4,20.8
Shariatpur,15,4,2025,28.5,30.7,34.1,22.7,68.3,4.5,24.1,1009.6,9.0,264.6,21.6
Shariatpur,16,4,2025,27.3,28.7,34.1,23.1,72.9,10.8,24.1,1009.2,9.0,242.6,21.7
Shariatpur,17,4,2025,24.7,25.1,30.2,21.5,79.1,10.0,18.4,1008.5,8.0,213.2,20.6
Shariatpur,18,4,2025,26.1,27.3,32.1,21.8,74.7,51.1,18.4,1007.5,7.0,113.6,21.1
Shariatpur,19,4,2025,26.7,28.6,31.1,21.9,75.4,7.6,18.4,1006.7,6.0,203.8,21.8
Shariatpur,20,4,2025,28.8,32.0,34.4,25.0,71.2,3.6,16.6,1006.2,8.0,190.1,22.9
Shariatpur,21,4,2025,28.1,31.4,30.4,26.1,77.2,11.6,16.6,1007.9,7.0,171.2,23.6
Shariatpur,22,4,2025,29.7,33.5,34.1,26.0,71.3,0.0,22.3,1007.5,6.0,193.1,23.6
Shariatpur,23,4,2025,30.3,34.9,35.1,27.1,67.9,0.0,25.9,1004.6,8.0,230.3,23.4
Shariatpur,24,4,2025,30.5,35.0,34.1,27.7,67.5,0.2,25.9,1004.8,8.0,228.0,23.4
Shariatpur,25,4,2025,30.6,35.2,34.8,27.7,65.4,0.2,24.1,1005.7,7.0,213.3,23.1
Shariatpur,26,4,2025,30.8,35.8,35.5,27.6,67.0,0.0,22.3,1006.3,9.0,269.0,23.7
Shariatpur,27,4,2025,29.9,33.7,34.1,24.6,66.9,0.2,25.9,1008.1,8.0,246.1,22.8
Shariatpur,28,4,2025,26.1,27.4,30.9,22.9,75.1,23.0,27.7,1008.1,7.0,159.4,21.3
Shariatpur,29,4,2025,26.5,27.5,31.5,21.7,70.4,19.2,14.8,1008.4,9.0,217.6,20.3
Shariatpur,30,4,2025,27.4,29.2,31.9,23.9,71.0,4.6,7.6,1008.8,8.0,247.5,21.5
Shariatpur,1,5,2025,27.3,28.3,34.2,22.9,69.2,1.6,27.7,1009.9,9.0,275.1,20.8
Shariatpur,2,5,2025,27.7,29.1,33.1,23.1,66.1,0.8,14.8,1008.9,9.0,249.6,20.4
Shariatpur,3,5,2025,27.1,28.3,31.9,23.5,71.6,1.1,22.3,1007.3,8.0,270.0,21.2
Shariatpur,4,5,2025,27.7,29.9,31.1,24.3,74.1,11.2,11.2,1006.6,9.0,226.5,22.6
Shariatpur,5,5,2025,29.2,31.8,33.6,24.2,68.5,1.3,13.0,1006.3,8.0,266.9,22.4
Shariatpur,6,5,2025,27.6,29.5,32.1,24.1,74.5,4.4,25.9,1006.9,9.0,252.9,22.5
Shariatpur,7,5,2025,29.5,32.2,35.1,23.3,66.3,0.5,14.8,1005.7,9.0,274.1,22.0
Shariatpur,8,5,2025,30.9,34.6,36.1,27.1,62.2,0.3,22.3,1005.6,9.0,279.0,22.4
Shariatpur,9,5,2025,31.6,35.8,37.0,24.5,60.4,0.0,14.8,1006.0,9.0,291.2,22.4
Shariatpur,10,5,2025,32.0,36.8,38.1,25.9,60.8,0.3,14.8,1005.2,9.0,283.1,23.0
Shariatpur,11,5,2025,32.1,37.4,38.4,26.1,64.0,0.9,20.5,1003.7,9.0,290.2,23.7
Shariatpur,12,5,2025,27.2,29.2,32.5,25.1,78.7,0.2,20.5,1004.0,9.0,249.5,23.1
Shariatpur,13,5,2025,30.2,35.0,35.4,24.6,73.0,2.4,18.4,1003.7,8.0,243.6,24.5
Shariatpur,14,5,2025,29.8,36.1,35.1,27.1,77.3,0.3,22.3,1004.9,8.0,269.6,25.3
Shariatpur,15,5,2025,28.4,32.6,34.6,25.7,80.1,7.2,22.3,1005.6,8.0,221.3,24.5
Shariatpur,16,5,2025,29.9,35.2,35.1,24.1,74.7,0.6,29.5,1005.4,8.0,252.2,24.6
Shariatpur,17,5,2025,28.0,30.8,33.5,24.1,75.8,1.0,22.3,1006.2,8.0,251.1,23.2
Shariatpur,18,5,2025,27.9,30.8,32.1,24.1,78.2,2.0,14.8,1007.1,8.0,237.3,23.6
Shariatpur,19,5,2025,28.0,31.5,33.6,25.9,82.8,7.2,25.9,1006.4,7.0,204.7,24.7
Shariatpur,20,5,2025,27.8,31.6,33.4,24.1,84.7,21.9,25.9,1004.8,5.0,149.8,24.9
